incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident description,support group,tower group,domain group,priority,urgency,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001517673,IBERIA,IBERIA,19/04/2021 21:19,19/04/2021 21:19,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LARGO RA (ABLY00)
INC000001517674,IBERIA,IBERIA,19/04/2021 21:20,19/04/2021 21:20,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,BCN AEROPUERTO,CARRETEO CARGA (AHABU0AC)
INC000001517675,IBERIA,IBERIA,19/04/2021 21:21,19/04/2021 21:21,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,EN EL AVIÓN - A340,FLOTA A340 Pilotos (AVVIL0A1)
INC000001517676,IBERIA,IBERIA,19/04/2021 21:23,19/04/2021 21:23,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,TERMINAL T4,U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000001517686,IBERIA,IBERIA,20/04/2021 03:48,20/04/2021 03:48,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-24T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR,
INC000001517702,IBERIA,IBERIA,20/04/2021 11:44,20/04/2021 11:44,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-24T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA CM SOBRE (ABRW0001)
INC000001517711,IBERIA,IBERIA,20/04/2021 08:31,20/04/2021 08:31,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-24T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001517721,IBERIA,IBERIA,20/04/2021 08:45,20/04/2021 08:45,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-24T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),FLOTA A320 (AVVIC0A0)
INC000001517725,IBERIA,IBERIA,20/04/2021 09:17,20/04/2021 09:17,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-24T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR,
INC000001517732,OTHERS,ACCENTURE,20/04/2021 09:18,20/04/2021 09:18,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-24T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,Madrid ACCENTURE,
INC000001517755,IBERIA,IBERIA,19/04/2021 18:49,19/04/2021 18:49,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LARGO RA (ABLY00)
INC000001517760,IBERIA,IBERIA,19/04/2021 19:01,19/04/2021 19:01,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,TERMINAL T4,U.A.C._INC.EQ.PAX_AG.ADM. (AHMDS06A)
INC000001517761,IBERIA,IBERIA,19/04/2021 19:06,19/04/2021 19:06,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,NEO-MARTINEZ VILLERGAS 49,GESTOR A320 TIERRA (ABRW00T0)
INC000001517765,IBERIA,IBERIA,19/04/2021 19:25,19/04/2021 19:25,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SISTEMAS(MANDOS-ANÁLISIS-PRODU,SOPORTE DE APLICACIONES (ASXAG1)
INC000001517767,IBERIA,IBERIA,19/04/2021 21:15,19/04/2021 21:15,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (BOGOTA),VENTAS LATAM-COLOMBIA (ACW3C0)
INC000001516107,IBERIA,IBERIA,15/04/2021 17:55,20/04/2021 16:31,Closed,Fallo Software: Error Fuente Powerpoint,IAG EUC Remote Support,EUC,EUC,Media,3-Medio,Have connected and installed Iberia text fonts. The issue got fixed now. Hence closing it.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-24T00:00:00Z,SOFTWARE FAILURE,,5,NEO-MARTINEZ VILLERGAS 49,ACUERDOS COMERCIALES INST (ACWX01)
INC000001515694,IBERIA,IBERIA,14/04/2021 19:53,15/04/2021 09:41,Closed,FVR VERIFICAR PROBLEMA QUE TENEMOS PARA EMITIR BEMD BILLETE 045 PAX HIDALGO/ALONSO EN IB6650/14APR L,CKI,Application Tower,PSS,Media,3-Medio,Hay otras incidencias asignadas a desarrollo en la que estan trabajando para solucionarlo.,Mantenimiento Pasaje,INCIDENT,2021-04-19T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (Madrid),
INC000001517457,IBERIA,IBERIA,19/04/2021 12:50,26/04/2021 15:00,Closed,Fallo Software:fallo en adobe,IAG EUC Support,EUC,EUC,Baja,4-Baja,[EUC] Se solucionó el tema de Flash Player. Ingresando al usuario al grupo de excepciones,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,7,AGP AEROPUERTO,COORDINACION CONTROL AGP (AHARS0C0)
INC000001514040,IBERIA,IBERIA,12/04/2021 12:05,13/04/2021 14:23,Closed,SIC011:Query OBI analitico SMART,Aplicaciones BI,Application Tower,BI,Media,3-Medio,Análisis: se estudia el alcance Acciones: comprobaciones obi y correcciones XML Pruebas:ok,Mantenimiento BI,INCIDENT,2021-04-17T00:00:00Z,ACCESS FAILURE,,1,NEO-MARTINEZ VILLERGAS 49,BI & DATA GOVERNANCE (1T0021)
INC000001514802,IBERIA,IBERIA,13/04/2021 12:26,14/04/2021 18:11,Closed,ING012: PROBLEMAS CON procesos toma 11 y 12 de abril por Bd,Aplicaciones BI,Application Tower,BI,Media,3-Medio,Análisis: se estudia el alcance Acciones: comprobaciones y acciones datastage y bd Pruebas,Mantenimiento BI,INCIDENT,2021-04-18T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,1,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001514531,IBERIA,IBERIA,13/04/2021 07:50,13/04/2021 17:44,Closed,Y-A Problemas Google Chrome,IAG EUC Remote Support,EUC,EUC,Media,3-Medio,"Took remote and configured google chrome.User confirmed its fine.Hence,closing this ticket.",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-17T00:00:00Z,DEFAULT,DEFAULT,0,NEO-MARTINEZ VILLERGAS 49,SOSTENIBILIDAD LA (1CSL00)
INC000001515974,IBERIA,IBERIA,15/04/2021 12:40,15/04/2021 12:56,Closed,Solicita reset de usuario de RESIBER,CSUSAS,Server Tower,Server Tower,Media,2-Alta,"[ CSUSAS ] Reseteada contraseña en TSC, se envía correo al usuario indicando como acceder",Unidad de Operaciones Ordenadores,INCIDENT,2021-04-19T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR,
INC000001516402,IBERIA,IBERIA,16/04/2021 11:15,20/04/2021 13:38,Closed,LINUX_sun - apgil: El grupo de recursos de cluster: service:apgil-rg no esta en estado: started mc,Soporte Linux - Sistema Operativo,Server Tower,Server Tower,Media,3-Medio,LINUX_sun - apgil: El grupo de recursos de cluster: service:apgil-rg esta en estado: started,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-24T00:00:00Z,PERFORMANCE ISSUE,,4,SIN IDENTIFICAR,
INC000001514732,IBERIA,IBERIA,13/04/2021 12:40,14/04/2021 14:12,Closed,Fallo Peoplesoft: información sobre nuevo contrato,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,No action required from PS side; it was user's general query which is being taken care by HR,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-18T00:00:00Z,DATA ISSUE,,1,SIN IDENTIFICAR (MADRID BARAJAS),T.C.MAD- OPER. (AGDM00MB)
INC000001515985,IBERIA,IBERIA,15/04/2021 12:57,16/04/2021 17:15,Closed,Solicita reset de usuario de RESIBER,CSUSAS,Server Tower,Server Tower,Media,3-Medio,"[CSUSAS] Se lama a usuaria y nos comunica que ya lo ha solucionado , se procede a cerrar INC",Unidad de Operaciones Ordenadores,INCIDENT,2021-04-20T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,1,NEO-MARTINEZ VILLERGAS 49,ANALISIS OPER Y VIG & GES (APP005)
INC000001514596,IBERIA,IBERIA,13/04/2021 08:19,13/04/2021 11:43,Closed,[AMO001] AMOS EASYJET caída,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Media,3-Medio,ACCIONES: se nos indica que cerremos la incidencia. PRUEBAS: no aplica. IMPACTO: sin impacto.,Mantenimiento Operaciones,INCIDENT,2021-04-17T00:00:00Z,SOFTWARE FAILURE,,0,HANGAR 5,SOPORTE PRODUCCION H7 (AMIRD4PH)
INC000001514023,IBERIA,IBERIA,12/04/2021 11:12,13/04/2021 14:44,Closed,[IMM003]: Material necesario regularizar,USV_DGMI,Application Tower,Mantenimiento Dir. Técnica – MRO,Media,3-Medio,Physical inventory done to regularise the material 0205K0S600:K0680 in 9MOX storage location.,Mantenimiento Dir. Técnica,INCIDENT,2021-04-17T00:00:00Z,SOFTWARE FAILURE,,1,TALLER MOTORES,PRODUCTO (1) (AMITJ2)
INC000001517479,IAG CARGO,IAG CARGO,19/04/2021 13:53,,Assigned,[CARGO PORTAL] LHR - IAG Cargo.com - social share buttons not working on website press pages INC0191,CARGO-PORTAL-CMS,Application Tower,CARGO,Baja,4-Baja,SNOW Ticket - INC0191363 The issue is related to front page of IAGPORTAL. Support by CMS team,Mantenimiento Cargo,INCIDENT,2021-04-21T00:00:00Z,SOFTWARE FAILURE,,12,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001515977,IBERIA,IBERIA,15/04/2021 12:31,21/04/2021 16:54,Closed,Usuario Iberia Deshabilitado,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,We are able to see that user is now active as per our system. So it should work for user now.,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-25T00:00:00Z,ACCESS FAILURE,,6,TERMINAL T4,GEST.EQUIPAJES_SERV.AUX (AHMDT01X)
INC000001515828,IBERIA,IBERIA,15/04/2021 11:07,15/04/2021 11:34,Closed,[FCM001] - Estado IB6841/05,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Media,3-Medio,ACCIONES: se envía al usuario el estado dell vuelo. PRUEBAS: no aplica. IMPACTO: sin impacto.,Mantenimiento Operaciones,INCIDENT,2021-04-19T00:00:00Z,SOFTWARE FAILURE,,0,SIN IDENTIFICAR,
INC000001515463,IBERIA,IBERIA,14/04/2021 12:20,20/04/2021 17:34,Closed,Fallo Software: archivos no se guardan ni envían en Teams,IAG EUC Remote Support,EUC,EUC,Baja,4-Baja,"As suggested by us, user relogin back to Teams application. Issue got fixed. Hence closing it.",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-24T00:00:00Z,SOFTWARE FAILURE,,6,NEO-MARTINEZ VILLERGAS 49,ESTRATEGIA Y TRANSF VENTA (AC0EV2)
INC000001516823,IBERIA,IBERIA,17/04/2021 12:52,17/04/2021 12:52,Closed,Información Corte Programado,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Se le informa al usuario de que existe un corte programada de mantenimiento de la aplicación.,Unidad Control del Servicio,INCIDENT,2021-04-21T00:00:00Z,ACCESS FAILURE,,0,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001515794,IBERIA,IBERIA,15/04/2021 09:38,15/04/2021 15:33,Closed,FALLO ROC,IAG EUC Support,EUC,EUC,Media,3-Medio,"[EUC]: Se llamó al usuario y no se ha podido reproducir el problema, parece estar solucionado",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-19T00:00:00Z,DEFAULT,DEFAULT,0,LPA AEROPUERTO,TMA MECANICA LAS PALMAS (AMNLR0JB)
INC000001517350,IBERIA,IBERIA,19/04/2021 12:37,19/04/2021 13:10,Closed,LINUX_sun - ibcloged11.ib : Process elasticsearch-plugins is not running. Call out to SOPORTE LINUX-,Soporte Linux - Sistema Operativo,Server Tower,Server Tower,Media,3-Medio,[root@ibcloged11 subsys]# service elasticsearch status elasticsearch (pid 20303) is running...,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-23T00:00:00Z,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001515941,IBERIA,IBERIA,15/04/2021 13:32,21/04/2021 14:26,Closed,Problemas de conectividad:,Network_Campus_MAD,Network Tower,Network Tower,Media,3-Medio,(BT)Posiblemente el AP ha desaparecido. Lo quitamos de monitorizacion y cerramos la incidencia.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-25T00:00:00Z,COMMUNICATIONS FAILURE,,6,SIN IDENTIFICAR,
INC000001516276,IBERIA,IBERIA,16/04/2021 08:49,22/04/2021 11:19,Closed,Control-M Server: Shout by orderno: 0005kahf I32OCJW CONTROL-M/Server <Control-M@iberia.es> Fri 16-A,USCIBMAM,Application Tower,Cobol Domain,Baja,4-Baja,Issue: Fallo I32OCJW Impact: Bajo Root Cause: Fichero ya procesado Steps Taken: Se borra el job,Mantenimiento COBOL,INCIDENT,2021-04-26T00:00:00Z,PROCESS FAILURE,BATCH,6,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001515265,IAG CARGO,IAG CARGO,14/04/2021 02:23,14/04/2021 02:29,Closed,[SGAR]: CAIDA DE COMUNICACIONES,SSCCLMZ,Service Ops Tower,Service Ops Tower,Alta,2-Alta,Vemos que vacios se encuentra caído lo levantamos y el cliente nos informa que lo ven correcto,Unidad Control del Servicio,INCIDENT,2021-04-18T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001517438,IBERIA,IBERIA,19/04/2021 18:10,19/04/2021 18:32,Closed,Solicita reset de usuario de RESIBER,CSUSAS,Server Tower,Server Tower,Media,2-Alta,"[ CSUSAS ] Reseteada contraseña en Resiber, se envía correo al usuario indicando como acceder",Unidad de Operaciones Ordenadores,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR,
INC000001514804,IBERIA,IBERIA,13/04/2021 12:36,15/04/2021 15:32,Closed,Contactos perdidos,Mobiles,Network Tower,Network Tower,Baja,4-Baja,[BT] se procede a la reconfiguración del correo para que aparezcan los contactos adecuadamente,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-19T00:00:00Z,TELEPHONY FAILURE,DEVICE,2,NEO-MARTINEZ VILLERGAS 49,PERSONAS (3H0000)
INC000001516545,IBERIA,IBERIA,16/04/2021 19:17,23/04/2021 09:28,Closed,Fallo Software: ADOBE FLASH PLAYER ISSUE,IAG EUC Support,EUC,EUC,Media,3-Medio,"[EUC]: Se llamó a la usuaria, sigue sin contestar, tampoco ha respondido al mensaje vía teams",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-27T00:00:00Z,SOFTWARE FAILURE,,7,PNA AEROPUERTO,POLIVALENCIA PNA PAX (AHAIN0PZ)
INC000001516170,IBERIA,IBERIA,15/04/2021 19:33,16/04/2021 08:07,Closed,Incidencia TKT: EMD 075 5569 868 085 CON IMPORTE DUPLICADO #567773,TKT,Application Tower,PSS,Media,3-Medio,[TKT] Seguimos trabajando en este problema PBI000000084667. El error está bajo investigación.,Mantenimiento Pasaje,INCIDENT,2021-04-20T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (MEXICO),MEJICO/MEJICO/RCL (ALSAAOME)
INC000001516185,IBERIA,IBERIA,15/04/2021 22:07,16/04/2021 08:17,Closed,Incidencia TKT: INCIDENCIA DE CIERRE DE VENTAS EN EFECTIVO IB6342/15APR,TKT,Application Tower,PSS,Media,3-Medio,[TKT] Seguimos trabajando en este problema PBI000000084667. El error está bajo investigación.,Mantenimiento Pasaje,INCIDENT,2021-04-20T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001514967,IBERIA,IBERIA,13/04/2021 17:49,15/04/2021 13:29,Closed,Y - Fallo Software:Edición ppt sharepoint,IAG EUC Remote Support,EUC,EUC,Baja,4-Baja,Resolution : User confirmed its working fine. Hence with user's confirmation closing the ticket.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-19T00:00:00Z,SOFTWARE FAILURE,,2,NEO-MARTINEZ VILLERGAS 49,"FBP L.A. COMERCIAL, RED Y (1FIC00)"
INC000001514673,IBERIA,IBERIA,13/04/2021 09:49,13/04/2021 12:49,Closed,SCOM - Windows on ibgeo997pweb01-dae33232-7fd4-47e3-8565-9c380b3b199a_PrincipalName : IBGEO997PWEB01,WINDOWS ES,Server Tower,Server Tower,Baja,4-Baja,We could see CPU utilization is normal.Please refer the attachment.Hence resolving the incident.,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-17T00:00:00Z,PERFORMANCE ISSUE,,0,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001514634,IBERIA,IBERIA,13/04/2021 09:52,14/04/2021 09:28,Closed,DNS request timeout in IBGDT003PWIN01,WINDOWS ES,Server Tower,Server Tower,Baja,4-Baja,[ES] Provided URL is resolving in the server IBGDT003PWIN01. Shared the communication over mail.,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-18T00:00:00Z,COMMUNICATIONS FAILURE,,1,SIN IDENTIFICAR,
INC000001514915,IBERIA,IBERIA,13/04/2021 17:20,13/04/2021 17:26,Closed,SCOM - Windows on ieaimsdbdes-2f176294-c8f2-408e-9097-c6c8b2252aea_PrincipalName : IEAIMSDBDES.ibexp,WINDOWS ES,Server Tower,Server Tower,Media,3-Medio,[ES]This is duplicate incident of : INC000001514850.Hence resolving this incident as a duplicate,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-17T00:00:00Z,PERFORMANCE ISSUE,,0,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001517358,IBERIA,IBERIA,19/04/2021 12:46,22/04/2021 09:43,Closed,Kibana is down. ElasticSearch alerts at Dynatrace,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,ibcloged16:/etc/sudoers.d # service elasticsearch status elasticsearch (pid 13103) is running...,MANTENIMIENTO IB.COM,INCIDENT,2021-04-26T00:00:00Z,ACCESS FAILURE,,3,SIN IDENTIFICAR,
INC000001514845,IAG CARGO,IAG CARGO,13/04/2021 14:27,14/04/2021 15:58,Closed,Fallo Software: Issue connecting to AVCD test environment server through VPN,SSI,Service Ops Tower,Service Ops Tower,Media,3-Medio,se envia correo a usuario indicando que debe modificar sus permisos VPN y contactar a in.support,Unidad Control del Servicio,INCIDENT,2021-04-18T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL),
INC000001517002,IBERIA,IBERIA,19/04/2021 05:59,19/04/2021 07:31,Closed,Solicita desbloqueo de usuario SAP.,SAP BASIS,Application Tower,Mantenimiento Dir. Técnica – MRO,Baja,4-Baja,"Advised user via email about next steps on getting access to SAP MRO, Hence closing the incident.",Mantenimiento Dir. Técnica,INCIDENT,2021-04-23T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,EDIFICIO T.M.A. - ALMACENES,CHAPISTERIA (AMIRT0KA)
INC000001515419,IBERIA,IBERIA,14/04/2021 13:53,14/04/2021 14:09,Closed,Alarm #2 of global parameter 'Status' triggered on 'VSM_VM.ibexp056pvap03@vm-528520_IBSEG019PWIN02_C,WINDOWS ES,Server Tower,Server Tower,Media,3-Medio,Mentioned server is clone.Its created with reference request : WO0000000496675.It can be ignored.,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-18T00:00:00Z,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001515352,IBERIA,IBERIA,14/04/2021 09:41,16/04/2021 10:21,Closed,Error IBpróxima FLUJOS APROBACIÓN DSA- FEBRERO 2021 - Tareas pendientes,JAVA Apps Support,Application Tower,RRHH,Baja,4-Baja,Provided explanation to HR. Other team is going to generate a validation rule It is not an issue.,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-20T00:00:00Z,DATA ISSUE,,2,NEO-MARTINEZ VILLERGAS 49,RED DE AEROPUERTOS (1AH000)
INC000001515880,IBERIA,IBERIA,15/04/2021 10:46,15/04/2021 11:04,Closed,3.2 AMADEUS SIGN IN RESET usduario tiene el signin bloqueado,CSUSAS,Server Tower,Server Tower,Baja,4-Baja,"[ CSUSAS ] Reseteada contraseña de Amadeus, se envía correo a la usuaria indicando como acceder",Unidad de Operaciones Ordenadores,INCIDENT,2021-04-19T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,NEO-MARTINEZ VILLERGAS 49,VENTAS EMPRESAS E INSIDE (ACVX00)
INC000001517467,IBERIA,IBERIA,19/04/2021 13:24,28/04/2021 12:37,Resolved,Fallo Software: no funciona auriculares o microfono en teams,IAG EUC Support,EUC,EUC,Baja,4-Baja,"[EUC] El puerto del jack está dañado, es una HP, el usuario ya ha solicitado un nuevo portátil",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,SOFTWARE FAILURE,,9,SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL),MNG UTILLAJE Y SOPORTE AZ (AMRF02AZ)
INC000001517186,IBERIA,IBERIA,19/04/2021 10:13,21/04/2021 14:19,Closed,problemas para acceder y hacer cursos pendiente,SSCCLMZ,Service Ops Tower,Service Ops Tower,Baja,4-Baja,[L2] Contactamos con el usuario y nos confirma que ha podido acceder sin problema a la plataforma,Unidad Control del Servicio,INCIDENT,2021-04-25T00:00:00Z,SOFTWARE FAILURE,,2,EDIFICIO T.M.A. - ALMACENES,INGENIERÍA ESTRUCTURAS CP (AMIRT0SB)
INC000001515420,IBERIA,IBERIA,14/04/2021 14:30,16/04/2021 10:23,Closed,[PORTAL EMPLEADO] desaparecida la opcuon ESSKepler,JAVA Apps Support,Application Tower,RRHH,Media,3-Medio,16-04 user conifmred 16-04 sent reminder mail to user 14-04 sent mail to user check and confirm us,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-20T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,2,SIN IDENTIFICAR (BARCELONA),RAMPA BARCELONA (AHABU0RA)
INC000001514370,IBERIA,IBERIA,12/04/2021 16:30,12/04/2021 16:30,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,"Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.",Unidad Control del Servicio,INCIDENT,2021-04-16T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,NEO-MARTINEZ VILLERGAS 49,VENTAS AGENCIAS (ACVT00)
INC000001514536,IBERIA,IBERIA,13/04/2021 07:59,13/04/2021 07:59,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,"Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.",Unidad Control del Servicio,INCIDENT,2021-04-17T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SCQ AEROPUERTO,TMA MECANICA SCQ (AMNLR0SB)
INC000001514701,IBERIA,IBERIA,13/04/2021 10:54,13/04/2021 10:54,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,"Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.",Unidad Control del Servicio,INCIDENT,2021-04-17T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LR SOBRE (ABLY0001)
INC000001514731,IBERIA,IBERIA,13/04/2021 11:59,13/04/2021 11:59,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,"Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.",Unidad Control del Servicio,INCIDENT,2021-04-17T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),SEGURIDAD CALIDAD Y FORMA (AM7000)
INC000001514931,IBERIA,IBERIA,13/04/2021 18:49,13/04/2021 18:49,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,"Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.",Unidad Control del Servicio,INCIDENT,2021-04-17T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,TFS AEROPUERTO,PASAJEROS TENERIFE SUR (AHALUSPA)
INC000001514933,IBERIA,IBERIA,13/04/2021 19:05,13/04/2021 19:05,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,"Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.",Unidad Control del Servicio,INCIDENT,2021-04-17T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (BARCELONA),TRIPULACIONES (AHABU0RC)
